,DB_ID1,DB_ID2
90957,DB08930,DB00309
447955,DB08930,DB00126
125273,DB08930,DB01253
231739,DB08930,DB06655
428083,DB08930,DB08897
539750,DB08930,DB01427
78803,DB08930,DB00397
459018,DB08930,DB01214
284100,DB08930,DB01576
440361,DB08930,DB00990
348070,DB08930,DB01364
262524,DB08930,DB00867
521241,DB08930,DB01591
442133,DB08930,DB00331
366504,DB08930,DB00252
16859,DB08930,DB00776
310020,DB08930,DB11093
213578,DB08930,DB00893
133179,DB08930,DB01045
70079,DB08930,DB06724
489982,DB08930,DB01377
496590,DB01351,DB00678
56956,DB01351,DB00742
29529,DB01351,DB00153
481560,DB01351,DB00248
97519,DB01351,DB01254
378231,DB01351,DB04876
135673,DB01351,DB06799
217473,DB01351,DB01609
471925,DB01351,DB00445
225112,DB01351,DB01399
367644,DB01351,DB01012
63090,DB01351,DB08880
258766,DB01351,DB01109
94070,DB01351,DB00889
262119,DB01351,DB09068
434723,DB01351,DB01276
889,DB01351,DB00378
364319,DB01351,DB00519
504611,DB01351,DB00182
189165,DB01351,DB01175
21784,DB01351,DB04899
298111,DB01351,DB04839
132886,DB01351,DB00985
374663,DB01351,DB00191
401122,DB01351,DB08824
239444,DB01351,DB01242
355502,DB01351,DB04861
310420,DB01351,DB09214
310215,DB01351,DB09211
553775,DB01351,DB00231
43006,DB01351,DB00862
203555,DB01351,DB01150
66813,DB01351,DB00588
535763,DB01351,DB00220
447745,DB01351,DB04842
210962,DB01351,DB00612
113279,DB01351,DB06228
40006,DB01351,DB00999
257585,DB01351,DB01100
290571,DB01351,DB01033
391880,DB01351,DB00606
460861,DB01351,DB00497
47554,DB01351,DB00834
349629,DB01351,DB00422
204550,DB01351,DB00774
222457,DB01351,DB00692
166027,DB01351,DB00323
94590,DB01351,DB01222
14812,DB01351,DB09059
75801,DB01351,DB09026
516896,DB01351,DB00457
247846,DB01351,DB01591
446889,DB01351,DB06706
349041,DB01351,DB00458
394667,DB01351,DB08899
529627,DB01351,DB00745
172707,DB01351,DB00727
6100,DB01351,DB00933
525899,DB01351,DB02901
138915,DB01351,DB01291
232483,DB01351,DB00322
476750,DB01351,DB09039
143336,DB01351,DB00974
75933,DB01351,DB00238
350220,DB01351,DB00707
133981,DB01351,DB09038
360534,DB01351,DB03615
496315,DB01351,DB00895
341001,DB01351,DB00529
148503,DB01351,DB01579
174382,DB01351,DB00604
310471,DB01351,DB00374
477994,DB01351,DB00820
454318,DB01351,DB00549
518321,DB01351,DB00700
309572,DB01351,DB00246
135162,DB01351,DB01115
149829,DB01351,DB00213
538187,DB01351,DB01440
30924,DB01351,DB01114
119395,DB01351,DB00749
440472,DB01351,DB00227
16786,DB01351,DB00204
210717,DB01351,DB09097
212359,DB01351,DB06290
20607,DB01351,DB00996
23195,DB01351,DB08867
189732,DB01351,DB00794
511450,DB01351,DB00715
498207,DB01351,DB01244
472465,DB01351,DB04841
376390,DB01351,DB00582
390270,DB01351,DB00321
56031,DB01351,DB00381
544078,DB01351,DB00268
512492,DB00199,DB00063
104837,DB00199,DB00300
374040,DB00199,DB00233
406214,DB00199,DB00460
428651,DB00199,DB00540
380867,DB00199,DB01126
298847,DB00199,DB00358
109854,DB00199,DB08931
555128,DB00199,DB01171
523610,DB00199,DB00804
381627,DB00199,DB08881
101553,DB00199,DB08909
305016,DB00199,DB00387
511533,DB00199,DB00529
217791,DB00199,DB09060
101724,DB00199,DB09063
553955,DB00199,DB06767
263223,DB00199,DB00261
97446,DB00199,DB09055
215574,DB00199,DB09102
14056,DB00199,DB08865
241361,DB00199,DB04839
44152,DB00199,DB00784
530207,DB00199,DB08900
142583,DB00199,DB00206
192835,DB00199,DB00332
95584,DB00199,DB01168
478578,DB00199,DB01241
541361,DB00199,DB01114
75338,DB00199,DB00519
546077,DB00199,DB00415
473627,DB00199,DB01229
245287,DB00199,DB08976
410065,DB00199,DB00969
492305,DB00199,DB00603
97250,DB00199,DB01053
279596,DB00199,DB00477
136991,DB00199,DB06730
58739,DB00199,DB08899
383253,DB00199,DB00197
456377,DB00199,DB09290
192497,DB00199,DB01020
313778,DB00199,DB01242
106056,DB00199,DB01340
216319,DB00199,DB00967
51517,DB00199,DB00501
220183,DB00199,DB06714
402392,DB00199,DB00607
232188,DB00199,DB01190
137914,DB00199,DB08867
341326,DB00199,DB08860
412172,DB00199,DB05521
5911,DB00199,DB00834
149548,DB00199,DB00196
225251,DB00199,DB06684
391582,DB00199,DB00715
88641,DB00199,DB06287
261279,DB00199,DB00950
485765,DB00199,DB00243
184192,DB00199,DB00758
531633,DB00199,DB00908
375933,DB00199,DB09143
97986,DB00199,DB00621
64212,DB00199,DB00104
114013,DB00199,DB00030
156580,DB00199,DB01181
292815,DB00199,DB08820
383029,DB00199,DB00897
105631,DB00199,DB00414
397892,DB00199,DB08912
462714,DB00199,DB00619
161383,DB00199,DB00700
180125,DB00199,DB06589
93384,DB00199,DB09074
388344,DB00199,DB00813
398510,DB00199,DB09053
167807,DB00199,DB09073
457149,DB00199,DB01232
73455,DB00199,DB00586
400051,DB00199,DB00418
65373,DB00199,DB00263
253505,DB00199,DB00342
280445,DB00199,DB01394
111960,DB00199,DB01309
262078,DB00199,DB00216
180524,DB00199,DB09049
66609,DB00199,DB02703
477947,DB00199,DB06290
152609,DB00199,DB09034
114698,DB00199,DB00884
454263,DB00199,DB00624
144837,DB00199,DB06237
322984,DB00199,DB06212
99050,DB00199,DB00204
143167,DB00199,DB00252
88267,DB00208,DB00216
263937,DB00208,DB00692
498553,DB00208,DB01353
92001,DB00208,DB08883
462155,DB00208,DB04953
551259,DB00208,DB00765
221578,DB00208,DB00999
76375,DB00208,DB00486
93885,DB00208,DB01489
347050,DB00208,DB00582
15073,DB00208,DB00938
83227,DB00208,DB00263
513093,DB00208,DB00819
436480,DB00208,DB00662
298276,DB00208,DB09564
410192,DB00208,DB00040
495573,DB00208,DB01041
34537,DB00208,DB01224
177997,DB00208,DB04839
503915,DB00208,DB00320
267830,DB00208,DB01416
244405,DB00208,DB00615
112550,DB00208,DB00455
352156,DB00208,DB00673
503082,DB00208,DB09274
179734,DB00208,DB08893
556025,DB00208,DB06692
93336,DB00208,DB06663
91647,DB00208,DB06788
540775,DB00208,DB01018
218708,DB00208,DB01340
491665,DB00208,DB00986
67764,DB00208,DB00776
35168,DB00208,DB00423
478997,DB00208,DB00443
892,DB00208,DB00404
17116,DB00208,DB01064
556629,DB00208,DB00208
153982,DB00208,DB09242
124039,DB00208,DB04876
425890,DB00208,DB00190
311591,DB00208,DB04884
445877,DB00208,DB06209
549939,DB00208,DB06335
488943,DB00208,DB09295
21877,DB00208,DB04574
557691,DB00208,DB01587
274918,DB00208,DB06288
489718,DB00208,DB00620
95888,DB00208,DB01589
39131,DB00208,DB06655
170381,DB00208,DB00628
134819,DB00208,DB00598
178184,DB00208,DB00063
87231,DB00208,DB00706
208689,DB00208,DB01590
102648,DB00208,DB00451
205487,DB00208,DB00867
203464,DB00208,DB00690
18717,DB00208,DB01109
75409,DB00208,DB09128
391924,DB00208,DB00318
431193,DB00208,DB01069
165238,DB00208,DB00543
523148,DB00208,DB00675
380482,DB00208,DB00321
457110,DB00208,DB00946
157869,DB00208,DB00333
546547,DB00208,DB04861
449271,DB00208,DB01035
459702,DB00208,DB04844
378773,DB00208,DB01114
64526,DB00208,DB11133
468409,DB00208,DB00956
233988,DB00208,DB00648
113417,DB00208,DB00679
96238,DB00208,DB08912
411130,DB00208,DB01418
66578,DB00208,DB01156
429893,DB00208,DB00373
240789,DB00208,DB00625
380955,DB00208,DB00317
548312,DB00208,DB06271
268545,DB00208,DB09039
530694,DB00208,DB03619
220977,DB00208,DB01182
325517,DB00208,DB00818
117486,DB00208,DB00932
333774,DB00208,DB00458
274816,DB00208,DB00974
223026,DB00208,DB01609
266700,DB00208,DB01195
530048,DB00208,DB00758
156904,DB00208,DB00344
379689,DB00208,DB01087
508753,DB00557,DB02546
117904,DB00557,DB01603
357043,DB00557,DB01169
384240,DB00557,DB09288
413365,DB00557,DB01163
364341,DB00557,DB01309
297058,DB00557,DB00529
119392,DB00557,DB08811
558382,DB00557,DB09060
517959,DB00557,DB06335
364548,DB00557,DB00476
115528,DB00557,DB00871
301838,DB00557,DB00927
505526,DB00557,DB01380
213967,DB00557,DB02659
115738,DB00557,DB00378
556611,DB00557,DB00557
264609,DB00557,DB00804
115140,DB00557,DB00771
212639,DB00557,DB00224
14846,DB00557,DB08976
241975,DB00557,DB01081
42556,DB00557,DB01624
531472,DB00557,DB01195
146615,DB00557,DB09043
179453,DB00557,DB06207
108494,DB00557,DB04843
476464,DB00557,DB00627
541823,DB00557,DB00280
76513,DB00557,DB00570
542264,DB00557,DB00175
463311,DB00557,DB01168
247136,DB00557,DB00741
386859,DB00557,DB09407
480646,DB00557,DB00457
113727,DB00557,DB00930
284759,DB00557,DB08439
144757,DB00557,DB08794
54298,DB00557,DB09075
366177,DB00557,DB10675
447519,DB00557,DB01229
178804,DB00557,DB00816
308643,DB00557,DB00254
118040,DB00557,DB00233
212833,DB00557,DB08900
47496,DB00557,DB01614
222631,DB00557,DB00755
383651,DB00557,DB01235
244820,DB00557,DB00540
319498,DB00557,DB00834
157448,DB00557,DB00344
68539,DB00557,DB01354
290572,DB00557,DB00950
894,DB00557,DB00413
386085,DB00557,DB06690
98999,DB00557,DB00761
44409,DB00557,DB01558
118783,DB00557,DB01560
28386,DB00557,DB00854
172556,DB00557,DB01075
211258,DB00557,DB06204
472812,DB00557,DB00341
474012,DB00557,DB00295
202690,DB00557,DB00382
457078,DB00557,DB00327
376044,DB00557,DB00747
507455,DB00557,DB00967
186390,DB00557,DB00625
147237,DB00557,DB00652
279214,DB00557,DB00899
157939,DB00557,DB01176
56739,DB00557,DB00818
393833,DB00557,DB00623
153105,DB00557,DB01221
430231,DB00557,DB00835
43761,DB00557,DB00007
417836,DB00557,DB00418
28546,DB00557,DB06201
451607,DB00557,DB00333
206806,DB00557,DB06153
267711,DB00557,DB09272
87338,DB00557,DB00334
347335,DB00557,DB00844
184604,DB00557,DB04908
38123,DB00557,DB00349
336776,DB00557,DB00956
380260,DB00557,DB00404
102961,DB00557,DB00802
443826,DB00557,DB00980
142198,DB00557,DB00427
416537,DB00557,DB00690
70180,DB00557,DB00321
125644,DB00557,DB00924
23302,DB00557,DB05246
96893,DB00557,DB00949
396396,DB01587,DB01075
86229,DB01587,DB01080
404509,DB01587,DB00184
181778,DB01587,DB09117
120414,DB01587,DB00514
425042,DB01587,DB00214
407777,DB01587,DB01603
146089,DB01587,DB09097
81862,DB01587,DB00351
489130,DB01587,DB00494
7878,DB01587,DB01120
231189,DB01587,DB08824
441050,DB01587,DB01556
98001,DB01587,DB09271
403637,DB01587,DB00163
417852,DB01587,DB06690
547885,DB01587,DB01001
30621,DB01587,DB01285
353528,DB01587,DB00468
442660,DB01587,DB01110
541064,DB01587,DB00610
541281,DB01587,DB00427
310825,DB01587,DB01158
392946,DB01587,DB03128
90410,DB01587,DB06655
498343,DB01587,DB09564
553820,DB01587,DB00930
245107,DB01587,DB00561
119604,DB01587,DB00598
371023,DB01587,DB05239
517143,DB01587,DB01118
373282,DB01587,DB00630
476247,DB01587,DB00684
202743,DB01587,DB00865
3144,DB01587,DB01627
367611,DB01587,DB00297
442903,DB01587,DB01489
85534,DB01587,DB09104
241835,DB01587,DB00311
75524,DB01587,DB09063
412660,DB01587,DB00720
107918,DB01587,DB00734
535222,DB01587,DB01198
217178,DB01587,DB00745
32275,DB01587,DB00282
90573,DB01587,DB00367
895,DB01587,DB00474
10259,DB01587,DB01351
446547,DB01587,DB08815
21849,DB01587,DB00622
85891,DB01587,DB01340
213064,DB01587,DB04842
156530,DB01587,DB00327
442966,DB01587,DB00762
230572,DB01587,DB08880
63646,DB01587,DB00700
175732,DB01587,DB00681
18229,DB01587,DB00408
238095,DB01587,DB00187
91051,DB01587,DB09059
546124,DB01587,DB00661
291836,DB01587,DB00844
360554,DB01587,DB00783
533861,DB01587,DB05521
91134,DB01587,DB00433
42746,DB01587,DB01238
489570,DB01587,DB01067
51464,DB01587,DB00495
274663,DB01587,DB01015
419160,DB01587,DB01178
391243,DB01587,DB06204
377542,DB01587,DB01609
305763,DB01587,DB01614
321902,DB01587,DB00461
354011,DB01587,DB01017
336764,DB01587,DB00637
295955,DB01587,DB00804
82936,DB01587,DB01211
492413,DB01587,DB03615
504530,DB01587,DB00343
180706,DB01587,DB00280
97415,DB01587,DB01035
520738,DB01587,DB00554
202288,DB01587,DB00496
358010,DB01587,DB00472
103277,DB01587,DB00860
210945,DB01587,DB01033
445048,DB01587,DB08877
346841,DB01587,DB11093
306479,DB01587,DB01357
409495,DB01587,DB00295
515536,DB01587,DB00104
218623,DB01587,DB01223
349162,DB01587,DB00277
106150,DB01587,DB01320
314012,DB00829,DB00621
100995,DB00829,DB06697
3365,DB00829,DB08881
182189,DB00829,DB00969
97021,DB00829,DB03880
552526,DB00829,DB00863
404974,DB00829,DB01014
251580,DB00829,DB01012
216601,DB00829,DB00833
521308,DB00829,DB01175
244769,DB00829,DB05039
198350,DB00829,DB00738
347122,DB00829,DB06262
546305,DB00829,DB00289
13405,DB00829,DB01023
424495,DB00829,DB00983
418859,DB00829,DB00444
38693,DB00829,DB01604
529530,DB00829,DB01204
147278,DB00829,DB01586
163462,DB00829,DB00594
90946,DB00829,DB09166
126396,DB00829,DB00766
190938,DB00829,DB00535
363490,DB00829,DB00625
368441,DB00829,DB09271
84078,DB00829,DB06176
482010,DB00829,DB00704
544462,DB00829,DB00182
280436,DB00829,DB04272
273026,DB00829,DB00257
379380,DB00829,DB00605
371051,DB00829,DB01062
10098,DB00829,DB00408
316936,DB00829,DB00847
73057,DB00829,DB01168
450365,DB00829,DB00561
226710,DB00829,DB01309
436902,DB00829,DB00543
343209,DB00829,DB00968
335234,DB00829,DB06480
391953,DB00829,DB01234
62757,DB00829,DB00254
556416,DB00829,DB00955
560441,DB00829,DB00491
168866,DB00829,DB00768
248214,DB00829,DB01164
286498,DB00829,DB01551
161043,DB00829,DB00377
197461,DB00829,DB04871
234479,DB00829,DB00876
322095,DB00829,DB00350
82700,DB00829,DB00722
462550,DB00829,DB00871
392070,DB00829,DB01043
152763,DB00829,DB09295
506466,DB00829,DB06700
78250,DB00829,DB00441
1422,DB00829,DB05812
83718,DB00829,DB00284
440793,DB00829,DB00294
557794,DB00829,DB01177
524953,DB00829,DB01340
335022,DB00829,DB00312
66352,DB00829,DB08901
508023,DB00829,DB00342
319322,DB00829,DB00686
75073,DB00829,DB09267
193391,DB00829,DB02546
41704,DB00829,DB09075
77873,DB00829,DB08875
83928,DB00829,DB00980
898,DB00829,DB01208
13526,DB00829,DB01182
378278,DB00829,DB00706
29669,DB00829,DB00690
494281,DB00829,DB09275
546788,DB00829,DB04946
180807,DB00829,DB00673
496365,DB00829,DB00277
174355,DB00829,DB00268
433755,DB00829,DB09034
8193,DB00829,DB09048
210544,DB00829,DB00196
349965,DB00829,DB00834
438024,DB00829,DB00557
202297,DB00829,DB08820
221891,DB00829,DB01392
284257,DB00829,DB08900
12755,DB00829,DB01173
148081,DB00829,DB01041
150948,DB00829,DB00822
39047,DB00829,DB09117
333060,DB00829,DB06414
473119,DB00829,DB08912
463932,DB01240,DB00723
258518,DB01240,DB00780
358882,DB01240,DB01020
550243,DB01240,DB00180
560505,DB01240,DB00648
91658,DB01240,DB00373
145168,DB01240,DB00599
91602,DB01240,DB00455
97465,DB01240,DB00245
386268,DB01240,DB01415
7061,DB01240,DB00495
431818,DB01240,DB00705
419094,DB01240,DB01579
88599,DB01240,DB09042
547518,DB01240,DB00952
441668,DB01240,DB01432
511453,DB01240,DB00707
69511,DB01240,DB00908
356192,DB01240,DB06616
536083,DB01240,DB00881
85595,DB01240,DB08813
466307,DB01240,DB06724
499489,DB01240,DB01355
380175,DB01240,DB00852
205954,DB01240,DB00501
5906,DB01240,DB01309
131274,DB01240,DB09277
356540,DB01240,DB01340
11118,DB01240,DB00539
353083,DB01240,DB00344
91580,DB01240,DB00283
250442,DB01240,DB01143
93351,DB01240,DB01268
101133,DB01240,DB08881
535721,DB01240,DB09068
216498,DB01240,DB00813
487268,DB01240,DB00683
544115,DB01240,DB02546
464656,DB01240,DB00417
514392,DB01240,DB01377
324738,DB01240,DB08824
274680,DB01240,DB09166
151272,DB01240,DB00877
337657,DB01240,DB09026
524355,DB01240,DB00182
183698,DB01240,DB00404
328517,DB01240,DB04835
165746,DB01240,DB00279
376856,DB01240,DB01559
321984,DB01240,DB01551
36978,DB01240,DB09073
404900,DB01240,DB06282
94835,DB01240,DB00684
89797,DB01240,DB04920
344931,DB01240,DB00521
462132,DB01240,DB00412
9037,DB01240,DB01126
512664,DB01240,DB01177
184420,DB01240,DB00745
549019,DB01240,DB00316
216056,DB01240,DB00422
241942,DB01240,DB06144
164579,DB01240,DB08795
196869,DB01240,DB01172
547147,DB01240,DB00964
555137,DB01240,DB01098
106946,DB01240,DB01624
309946,DB01240,DB00635
379613,DB01240,DB01100
192032,DB01240,DB08887
229795,DB01240,DB04339
94134,DB01240,DB01296
311639,DB01240,DB00610
173444,DB01240,DB00332
412296,DB01240,DB09282
83702,DB01240,DB01577
534782,DB01240,DB00688
78360,DB01240,DB01306
303804,DB01240,DB04876
115056,DB01240,DB01222
279541,DB01240,DB00976
357321,DB01240,DB09330
40084,DB01240,DB00497
168327,DB01240,DB08909
153650,DB01240,DB00046
902,DB01240,DB00585
12933,DB01240,DB00656
271726,DB01240,DB00710
28524,DB01240,DB00258
366138,DB01240,DB00352
394544,DB01240,DB06414
268469,DB01240,DB00390
405820,DB01240,DB00682
527604,DB01240,DB06271
463056,DB01240,DB00946
79141,DB00555,DB01074
475477,DB00555,DB00136
452234,DB00555,DB01163
322770,DB00555,DB00871
457409,DB00555,DB01128
184145,DB00555,DB00662
314884,DB00555,DB00220
423512,DB00555,DB00375
85404,DB00555,DB04842
512583,DB00555,DB01064
13059,DB00555,DB01556
325339,DB00555,DB06206
502383,DB00555,DB00966
338505,DB00555,DB09276
36067,DB00555,DB00549
101469,DB00555,DB00373
63285,DB00555,DB00847
491833,DB00555,DB01114
39242,DB00555,DB03880
214993,DB00555,DB01018
191522,DB00555,DB00490
538530,DB00555,DB09064
77762,DB00555,DB09262
308221,DB00555,DB00736
111704,DB00555,DB01030
550302,DB00555,DB01148
406719,DB00555,DB00969
368065,DB00555,DB00460
341493,DB00555,DB00656
3180,DB00555,DB00696
451083,DB00555,DB01118
15886,DB00555,DB00317
432706,DB00555,DB01119
496878,DB00555,DB00417
426267,DB00555,DB06684
123181,DB00555,DB04839
344376,DB00555,DB06480
185075,DB00555,DB00352
546870,DB00555,DB00283
20187,DB00555,DB01577
380751,DB00555,DB06799
194184,DB00555,DB01367
98315,DB00555,DB09272
241517,DB00555,DB00883
50397,DB00555,DB00900
368409,DB00555,DB01235
528332,DB00555,DB00529
84059,DB00555,DB01070
168044,DB00555,DB00395
70181,DB00555,DB01195
449812,DB00555,DB01234
395327,DB00555,DB01219
475667,DB00555,DB00854
502631,DB00555,DB04938
348009,DB00555,DB11095
311669,DB00555,DB00349
92246,DB00555,DB05528
109628,DB00555,DB01238
555406,DB00555,DB00703
121714,DB00555,DB00227
533663,DB00555,DB00673
297901,DB00555,DB01268
85816,DB00555,DB00831
199025,DB00555,DB01026
417367,DB00555,DB05271
489768,DB00555,DB00486
167405,DB00555,DB00607
452471,DB00555,DB01320
97487,DB00555,DB00474
194348,DB00555,DB01173
526613,DB00555,DB00252
67963,DB00555,DB01403
343076,DB00555,DB00334
169990,DB00555,DB01355
126136,DB00555,DB00557
254455,DB00555,DB00204
102068,DB00555,DB01167
384257,DB00555,DB00715
84177,DB00555,DB00728
410212,DB00555,DB06207
249218,DB00555,DB01083
478533,DB00555,DB00582
373174,DB00555,DB00199
517130,DB00555,DB00370
181888,DB00555,DB00758
127152,DB00555,DB09123
185951,DB00555,DB06201
333777,DB00555,DB00366
400198,DB00555,DB11110
253127,DB00555,DB01162
151774,DB00555,DB00956
906,DB00555,DB00181
486714,DB00555,DB09117
270436,DB00555,DB00294
336716,DB00555,DB01353
254033,DB09073,DB01212
553550,DB09073,DB01110
34638,DB09073,DB06708
274239,DB09073,DB01395
121288,DB09073,DB01120
105860,DB09073,DB00687
520016,DB09073,DB00356
121467,DB09073,DB04837
288825,DB09073,DB00819
165836,DB09073,DB00244
7709,DB09073,DB00294
531790,DB09073,DB00705
73965,DB09073,DB01331
93438,DB09073,DB00207
172267,DB09073,DB09271
52463,DB09073,DB00379
511959,DB09073,DB00414
379622,DB09073,DB01255
298561,DB09073,DB00187
527334,DB09073,DB01364
96113,DB09073,DB00742
13615,DB09073,DB04871
543503,DB09073,DB00269
319453,DB09073,DB00313
913,DB09073,DB00823
552030,DB09073,DB01017
151002,DB09073,DB00352
311791,DB09073,DB04951
361691,DB09073,DB00297
131147,DB09073,DB11124
551423,DB09073,DB09070
525495,DB09073,DB00266
419337,DB09073,DB01306
75291,DB09073,DB00512
439980,DB09073,DB01000
154310,DB09073,DB06209
150078,DB09073,DB01032
361810,DB09073,DB01128
203793,DB09073,DB09330
178141,DB09073,DB00498
432163,DB09073,DB00950
70106,DB09073,DB01553
95347,DB09073,DB01275
22492,DB09073,DB00390
103034,DB09073,DB01560
530277,DB09073,DB01436
193482,DB09073,DB00831
229794,DB09073,DB01151
420244,DB09073,DB09053
107890,DB09073,DB00949
447706,DB09073,DB00731
455865,DB09073,DB09083
11972,DB09073,DB08912
157134,DB09073,DB00503
274984,DB09073,DB00402
280586,DB09073,DB00690
64245,DB09073,DB08933
287501,DB09073,DB01229
504880,DB09073,DB00280
344932,DB09073,DB00897
493727,DB09073,DB01174
297812,DB09073,DB00864
67993,DB09073,DB00708
54952,DB09073,DB01200
97704,DB09073,DB00502
180666,DB09073,DB09119
267908,DB09073,DB06207
412063,DB09073,DB04835
85313,DB09073,DB01026
483931,DB09073,DB00661
485764,DB09073,DB00370
204522,DB09073,DB00628
218116,DB09073,DB00270
67796,DB09073,DB00700
282238,DB09073,DB08815
309422,DB09073,DB00909
209052,DB09073,DB01621
415439,DB09073,DB01201
59589,DB09073,DB08895
538143,DB09073,DB00976
55165,DB09073,DB08932
537314,DB09073,DB01118
437975,DB09073,DB00802
223183,DB09073,DB01175
92488,DB09073,DB00393
474827,DB09073,DB06413
220392,DB09073,DB01394
57432,DB09073,DB00381
320346,DB09073,DB00820
178610,DB09073,DB00726
103414,DB09073,DB06287
482538,DB09073,DB01222
139016,DB09073,DB04839
430110,DB09073,DB01263
74640,DB09073,DB00490
83018,DB00990,DB08824
338608,DB00990,DB08860
538617,DB00990,DB00930
439633,DB00990,DB06788
174068,DB00990,DB00872
549167,DB00990,DB01267
69802,DB00990,DB00829
186886,DB00990,DB00215
87020,DB00990,DB00181
130618,DB00990,DB00422
77355,DB00990,DB00461
308270,DB00990,DB06767
136115,DB00990,DB06480
74514,DB00990,DB01189
75521,DB00990,DB01274
523795,DB00990,DB06176
258677,DB00990,DB00951
35602,DB00990,DB01143
8809,DB00990,DB00301
64735,DB00990,DB00470
347356,DB00990,DB00450
448304,DB00990,DB01253
526141,DB00990,DB00529
443012,DB00990,DB01612
178376,DB00990,DB00441
411084,DB00990,DB01427
536649,DB00990,DB01142
286711,DB00990,DB06825
